Bank_id,in_degree,out_degree,transaction_count,in_degree_sum,out_degree_sum,transaction_sum
20846,33,17,43,1967281.7899999998,369836.22000000003,2337118.01
348527,0,2,2,0.0,1730.75,1730.75
37233,1,1,1,13156.09,13156.09,26312.18
315765,0,1,1,0.0,1224.84,1224.84
315766,0,1,1,0.0,2150.18,2150.18
315767,0,2,2,0.0,7230.889999999999,7230.889999999999
20861,49,16,62,413145.91,328175.38999999996,741321.2999999999
315773,1,2,2,8479.21,9512.13,17991.339999999997
332160,0,1,1,0.0,333.35,333.35
250242,7,0,7,161950.18000000002,0.0,161950.18000000002
332166,1,1,1,26819.19,26819.19,53638.38
37255,0,1,1,0.0,92.49,92.49
37256,1,1,1,2695.11,2695.11,5390.22
332170,1,1,1,1562.3,1562.3,3124.6
37261,0,1,1,0.0,38.43,38.43
348557,0,1,1,0.0,629.34,629.34
315790,1,1,1,8534.95,8534.95,17069.9
37264,0,1,1,0.0,450.89,450.89
37265,0,1,1,0.0,421.73,421.73
348562,0,1,1,0.0,3060.46,3060.46
53651,2,1,2,543.12,14.99,558.11
315796,1,1,1,679.94,679.94,1359.88
250262,3,1,4,2159.16,2489.03,4648.1900000000005
4503,123,124,233,6770438.949999999,30686697.68,37457136.629999995
217496,83,43,114,925932255.27,61951045.70999999,987883300.98
37273,0,1,1,0.0,1773.21,1773.21
332187,0,1,1,0.0,129.34,129.34
348573,0,1,1,0.0,55.22,55.22
37280,1,1,1,25997.61,25997.61,51995.22
20898,59,22,75,4109239.54,39327893.449999996,43437132.989999995
151971,2,1,3,7303.74,51.85,7355.59
332197,0,1,1,0.0,640.88,640.88
315813,2,2,2,289217.01,289217.01,578434.02
4523,99,87,176,5968645.22,292008616.3,297977261.52000004
332215,1,1,1,638.52,638.52,1277.04
315833,0,2,2,0.0,16641.82,16641.82
250298,8,0,8,28316.64,0.0,28316.64
315837,0,1,1,0.0,38939.13,38939.13
348609,0,1,1,0.0,385.71,385.71
37319,0,1,1,0.0,407.02,407.02
37320,1,2,2,45663.31,49051.39,94714.7
348621,0,1,1,0.0,659.23,659.23
348622,1,1,1,38140.79,38140.79,76281.58
348624,0,1,1,0.0,230.67,230.67
37329,0,1,1,0.0,203.92,203.92
37330,2,2,2,41095.88,41095.88,82191.76
37333,0,1,1,0.0,5303.86,5303.86
250350,6,2,8,18758.68,682.38,19441.06
53744,95,78,160,327.275856,693.9841390000001,1021.2599950000001
315893,0,1,1,0.0,427.3,427.3
4600,107,103,201,18155941.47,36701803.5,54857744.97
332281,0,1,1,0.0,973.55,973.55
332288,1,1,1,1681.14,1681.14,3362.28
348683,0,1,1,0.0,62.76,62.76
152078,4,0,4,5634.17,0.0,5634.17
119311,11,0,11,5104912.569999999,0.0,5104912.569999999
37393,0,1,1,0.0,228.99,228.99
37398,0,1,1,0.0,4384.02,4384.02
332317,0,1,1,0.0,262.0,262.0
37407,0,1,1,0.0,254.09,254.09
332322,0,1,1,0.0,187.11,187.11
250402,8,0,8,4352663.16,0.0,4352663.16
348709,0,1,1,0.0,1771.79,1771.79
332327,0,1,1,0.0,565.12,565.12
37416,0,1,1,0.0,770.4,770.4
217641,43,28,64,195439674.77,143872764.39999998,339312439.16999996
348715,0,1,1,0.0,269.03,269.03
332335,0,1,1,0.0,134.24,134.24
234032,20,9,27,368378.50999999995,3727.0899999999997,372105.6
37436,0,2,2,0.0,1354.41,1354.41
315970,0,1,1,0.0,19638.93,19638.93
348741,0,1,1,0.0,192.77,192.77
348744,0,1,1,0.0,482.49,482.49
332366,0,1,1,0.0,1296.27,1296.27
217680,66,31,92,80066807.82999998,651639.1500000001,80718446.97999999
37457,0,1,1,0.0,3699.5,3699.5
348759,0,1,1,0.0,147.33,147.33
152153,2,1,2,171.39999999999998,3.76,175.15999999999997
348767,1,1,1,870.74,870.74,1741.48
332389,0,1,1,0.0,16998.86,16998.86
37478,0,2,2,0.0,549.0799999999999,549.0799999999999
250470,5,1,6,54224.97999999999,25.86,54250.83999999999
37485,0,2,2,0.0,650.47,650.47
37488,0,1,1,0.0,45.3,45.3
4726,126,96,213,9390349.459999999,10592685.450000001,19983034.91
37496,0,1,1,0.0,108.55,108.55
332413,0,1,1,0.0,58.24,58.24
250493,8,2,9,337362.1399999999,321141.6,658503.7399999999
37506,0,1,1,0.0,171.02,171.02
37512,1,1,1,6464.01,6464.01,12928.02
152202,1,1,2,48.31,2245.2,2293.5099999999998
348811,0,1,1,0.0,879.33,879.33
316044,0,1,1,0.0,112238.03,112238.03
250508,17,1,17,192793.48,12.16,192805.64
250511,9,2,10,70545.03,5565.78,76110.81
348818,1,1,1,651.31,651.31,1302.62
21142,47,35,74,2479958.819999999,3947593.8600000003,6427552.68
37527,0,1,1,0.0,190.51,190.51
316055,0,1,1,0.0,19694.78,19694.78
37529,0,1,1,0.0,666.13,666.13
348825,0,2,2,0.0,457.24,457.24
348826,1,1,1,15459.36,15459.36,30918.72
4766,142,119,245,187690319.9,4638934.759999999,192329254.66
348839,0,1,1,0.0,631.52,631.52
332457,1,1,1,15109.48,15109.48,30218.96
37546,0,1,1,0.0,201.14,201.14
21174,197,241,412,139057370.71,51803561.662599,190860932.372599
348859,0,1,1,0.0,3123.95,3123.95
316095,0,1,1,0.0,161.73,161.73
250562,3,3,5,395744.4,348086.01,743830.41
37576,0,1,1,0.0,313.04,313.04
332490,0,1,1,0.0,2664.29,2664.29
316109,1,1,1,19331.11,19331.11,38662.22
332497,0,1,1,0.0,1860.02,1860.02
316114,0,1,1,0.0,344.42,344.42
37589,1,1,1,12814.33,12814.33,25628.66
37590,0,3,3,0.0,774.43,774.43
348888,0,1,1,0.0,4072.9,4072.9
152280,2,1,2,11147.08,11084.63,22231.71
348890,0,1,1,0.0,2339.93,2339.93
332509,0,1,1,0.0,2418.97,2418.97
217824,46,16,56,79146959.09000002,36447338.78,115594297.87000002
37603,0,2,2,0.0,289.71,289.71
348899,0,1,1,0.0,607.64,607.64
348900,0,1,1,0.0,33031.24,33031.24
348902,0,1,1,0.0,353.42,353.42
332521,1,1,1,5791.02,5791.02,11582.04
332524,0,1,1,0.0,26.39,26.39
316141,0,1,1,0.0,225.29,225.29
234222,18,7,24,221099.79999999996,1043813.2,1264913.0
348922,0,1,1,0.0,1514.17,1514.17
332541,0,1,1,0.0,6354.65,6354.65
332542,0,1,1,0.0,0.13,0.13
4866,108,106,200,102945921.15010299,106484836.33,209430757.480103
37636,0,2,2,0.0,261.77,261.77
37638,1,1,1,90.49,90.49,180.98
332550,0,1,1,0.0,9322.6,9322.6
21258,184,238,404,15039997.63,93294234.76999998,108334232.39999998
37644,0,3,3,0.0,335.99,335.99
332560,1,1,1,6248.0,6248.0,12496.0
37648,0,1,1,0.0,152.19,152.19
37650,0,1,1,0.0,92.26,92.26
316176,0,1,1,0.0,49677.09,49677.09
37654,0,1,1,0.0,284.74,284.74
348965,0,1,1,0.0,1475.9,1475.9
332586,0,1,1,0.0,55.05,55.05
135981,9,4,12,13536.58,18115.29,31651.870000000003
348973,0,1,1,0.0,585.11,585.11
348974,0,1,1,0.0,2533.63,2533.63
332592,0,1,1,0.0,444.0,444.0
348975,1,1,1,50546.77,50546.77,101093.54
37695,1,1,1,20016.85,20016.85,40033.7
348994,0,1,1,0.0,741.74,741.74
332613,1,1,1,3896.9,3896.9,7793.8
316231,0,1,1,0.0,0.01,0.01
136012,25,5,28,273763.18,51790.340000000004,325553.52
136014,22,5,25,1166701.58,2237.0299999999997,1168938.61
332629,0,1,1,0.0,447.8,447.8
316245,1,1,1,32491.09,32491.09,64982.18
234331,35,15,46,78968172.16000001,77442544.64999999,156410716.81
37725,1,1,1,1903.36,1903.36,3806.72
217950,42,20,59,527314.1799999999,228926.65,756240.83
234335,8,6,12,27478.82,278.85,27757.67
349022,1,1,1,9437.91,9437.91,18875.82
152416,149,190,293,609.730176,2756.309061,3366.039237
316261,0,1,1,0.0,368.62,368.62
250726,10,0,10,118848.54000000001,0.0,118848.54000000001
217959,54,26,75,4272975.2,754544231.3299999,758817206.53
316263,2,2,2,12441.18,12441.18,24882.36
37738,0,1,1,0.0,3144.39,3144.39
234347,31,10,35,6924747.55,3322089.0599999996,10246836.61
316266,1,1,1,115594.75,115594.75,231189.5
37741,0,1,1,0.0,2215.42,2215.42
250732,6,1,6,39502.759999999995,37944.17,77446.93
21360,49,15,60,1936181.1100000003,620966.06,2557147.1700000004
37748,0,1,1,0.0,2801.0,2801.0
37749,0,1,1,0.0,371.36,371.36
332661,1,1,1,12976.32,12976.32,25952.64
349048,0,1,1,0.0,543.52,543.52
37753,0,1,1,0.0,223.24,223.24
37756,0,1,1,0.0,115.67,115.67
332669,0,1,1,0.0,373.57,373.57
349056,1,1,1,78.57,78.57,157.14
21381,132,178,294,186051332.14999998,100053825.64999999,286105157.79999995
316295,0,1,1,0.0,218.53,218.53
21387,205,291,469,41827426.66174699,27729392.130000003,69556818.791747
37773,0,1,1,0.0,578.19,578.19
332685,0,1,1,0.0,430.36,430.36
349071,1,1,1,33996.17,33996.17,67992.34
332688,0,1,1,0.0,136702.53,136702.53
37777,1,1,1,3864.62,3864.62,7729.24
54160,3,0,3,1302.61,0.0,1302.61
37779,0,1,1,0.0,675.71,675.71
332692,0,1,1,0.0,4924.28,4924.28
332691,0,1,1,0.0,5172.82,5172.82
349075,0,1,1,0.0,2204.16,2204.16
349081,1,1,1,19583.08,19583.08,39166.16
234395,45,12,51,745362461.7799999,812474.64,746174936.4199998
316315,0,1,1,0.0,114.22,114.22
349085,0,1,1,0.0,570.15,570.15
316321,0,1,1,0.0,253.56,253.56
316323,0,1,1,0.0,961.29,961.29
37805,0,1,1,0.0,243.25,243.25
136110,13,10,19,13324402.02,269536.33999999997,13593938.36
250800,3,0,3,218489.45,0.0,218489.45
37811,0,1,1,0.0,38.84,38.84
349107,0,1,1,0.0,2207.44,2207.44
332726,0,2,2,0.0,11417.050000000001,11417.050000000001
250810,7,1,7,2138613.4000000004,21135.22,2159748.6200000006
332733,0,1,1,0.0,37316.83,37316.83
37822,1,1,1,14602.81,14602.81,29205.62
250814,10,2,11,266549.9,18.43,266568.33
119742,6,1,7,9388306.76,13402.33,9401709.09
316352,0,1,1,0.0,5384.47,5384.47
332738,0,1,1,0.0,1422.96,1422.96
218050,52,29,74,919937.7600000001,113186.93000000001,1033124.6900000002
349124,0,1,1,0.0,1291.19,1291.19
37833,0,1,1,0.0,453.69,453.69
54219,47,25,65,53.96715699999999,35.721864999999994,89.689022
250830,11,1,11,139871.19,85706.19,225577.38
332758,0,1,1,0.0,0.02,0.02
332759,1,1,1,27923.97,27923.97,55847.94
349146,0,1,1,0.0,5740.54,5740.54
332767,2,2,2,43754.909999999996,43754.909999999996,87509.81999999999
54240,3,1,3,937.53,13.15,950.68
37858,0,1,1,0.0,590.99,590.99
332770,0,2,2,0.0,82095.07999999999,82095.07999999999
119784,4,1,4,13685216.6,13598094.52,27283311.119999997
37870,0,3,3,0.0,262.18,262.18
349166,0,1,1,0.0,312.48,312.48
54254,3,0,3,512556.63,0.0,512556.63
37876,0,1,1,0.0,156.99,156.99
349177,0,1,1,0.0,1679.65,1679.65
332799,0,1,1,0.0,589.83,589.83
332813,1,1,1,35239.01,35239.01,70478.02
316435,0,1,1,0.0,574.63,574.63
5140,118,92,199,297863927.91,883058947.0199999,1180922874.9299998
37908,0,1,1,0.0,267.81,267.81
332825,0,1,1,0.0,1711.56,1711.56
349210,1,1,1,45238.49,45238.49,90476.98
37915,0,1,1,0.0,178.27,178.27
332827,0,1,1,0.0,10488.47,10488.47
316444,0,1,1,0.0,178.72,178.72
316446,0,1,1,0.0,144.98,144.98
37920,1,1,1,6169.85,6169.85,12339.7
37927,0,1,1,0.0,203.82,203.82
37928,1,1,1,3833.19,3833.19,7666.38
37931,1,1,1,561.9,561.9,1123.8
37932,1,1,1,1123.03,1123.03,2246.06
136237,39,14,49,25638908.65,15161372.58,40800281.23
332843,0,1,1,0.0,147.46,147.46
21550,160,209,354,19226517.970000003,63423023.6,82649541.57000001
152627,163,175,298,578.0131299999999,1287.385862,1865.398992
5175,102,96,187,31230717.26,15970563.57,47201280.83
332856,0,1,1,0.0,4269.93,4269.93
37951,0,2,2,0.0,2272.94,2272.94
21568,99,87,177,6672276.1099999985,2255920.3700000006,8928196.479999999
136262,19,3,22,73953.11,289.52,74242.63
21575,162,262,401,7780981696.370001,1464383765.1524556,9245365461.522457
119880,45,24,62,1693696.51,693915.0199999999,2387611.53
37964,20,6,25,137780.93,9663.520000000002,147444.44999999998
332876,0,1,1,0.0,216.83,216.83
54348,41,20,59,56.591273,82.591877,139.18315
37969,14,8,20,2614070.81,187367.59999999998,2801438.41
349268,0,1,1,0.0,8347.15,8347.15
37973,0,1,1,0.0,111.88,111.88
37974,0,1,1,0.0,295.61,295.61
250969,4,1,5,38414.369999999995,3421.34,41835.70999999999
218202,37,29,63,269548.67,99655.92999999998,369204.6
332894,0,1,1,0.0,403.8,403.8
316510,0,1,1,0.0,678.35,678.35
37984,20,2,21,12331349.85,131.62,12331481.469999999
349284,0,1,1,0.0,541.83,541.83
37989,0,1,1,0.0,148.9,148.9
37991,1,1,1,294.92,294.92,589.84
21611,155,175,309,33521186.710067004,7423643.330382001,40944830.04044901
316524,1,1,1,22439.53,22439.53,44879.06
136301,32,8,36,949744.24,23193.15,972937.39
21615,43,13,55,23128921.599999998,87379846.78999999,110508768.38999999
38006,0,1,1,0.0,507.27,507.27
38007,0,1,1,0.0,86.62,86.62
251001,8,3,9,111719.28,2504.42,114223.7
332923,0,1,1,0.0,80.54,80.54
38022,0,2,2,0.0,3345.01,3345.01
38023,0,1,1,0.0,2469.51,2469.51
38024,0,2,2,0.0,933.5699999999999,933.5699999999999
21641,15,2,16,121512222.09000003,142902.97,121655125.06000003
38026,1,1,1,26793.32,1702.57,28495.89
38028,0,3,3,0.0,13692.57,13692.57
136334,27,9,34,1650618.02,253897.70999999996,1904515.73
332944,1,1,1,1462.96,1462.96,2925.92
349329,0,1,1,0.0,281.37,281.37
251027,7,0,7,6267.07,0.0,6267.07
38037,0,1,1,0.0,1399.32,1399.32
316566,1,1,1,16114.46,16114.46,32228.92
251034,10,4,13,74639.10999999999,14645.800000000001,89284.90999999999
218267,51,31,79,479565.5800000001,2273840.89,2753406.47
316574,1,1,1,490.79,490.79,981.58
152736,1,1,2,3340.32,1937.9,5278.22
136353,29,5,32,840354.4600000001,11108.91,851463.3700000001
251042,4,0,4,5014.73,0.0,5014.73
332963,0,2,2,0.0,222.92000000000002,222.92000000000002
38052,0,1,1,0.0,608.17,608.17
38061,0,1,1,0.0,3385.16,3385.16
38064,0,1,1,0.0,1259.86,1259.86
332978,0,1,1,0.0,150.95,150.95
38066,0,1,1,0.0,140.82,140.82
38071,1,1,1,9655.69,9655.69,19311.38
316600,0,1,1,0.0,0.02,0.02
332995,0,1,1,0.0,0.04,0.04
38085,0,2,2,0.0,844.05,844.05
316614,0,1,1,0.0,0.01,0.01
316617,0,1,1,0.0,3768.68,3768.68
38090,0,1,1,0.0,3196.23,3196.23
316618,1,1,1,86.39,6721.42,6807.81
5328,85,68,138,12748570.94,18318095.419999994,31066666.359999992
5329,100,80,169,10976434.259999998,2266387.92,13242822.179999998
316625,0,2,2,0.0,22110.35,22110.35
38100,1,1,1,183751.17,183751.17,367502.34
38107,1,1,1,13440.62,13440.62,26881.24
349404,0,1,1,0.0,0.01,0.01
316637,0,1,1,0.0,33953.95,33953.95
38110,0,1,1,0.0,5223.61,5223.61
316636,0,1,1,0.0,28876.12,28876.12
333025,1,1,1,375934.12,375934.12,751868.24
316641,0,1,1,0.0,22431.61,22431.61
251107,5,3,7,1132519.67,730104.2,1862623.8699999999
152802,2,0,2,344.32000000000005,0.0,344.32000000000005
333029,1,1,1,282695.43,282695.43,565390.86
316645,0,2,2,0.0,33937.37,33937.37
316648,0,1,1,0.0,40004.23,40004.23
333033,0,1,1,0.0,1535.52,1535.52
218346,63,20,77,358055.21000000014,64552.98,422608.1900000001
316651,0,1,1,0.0,0.1,0.1
333036,0,1,1,0.0,8204.37,8204.37
38124,0,1,1,0.0,859.76,859.76
316653,0,1,1,0.0,143869.59,143869.59
120046,52,27,72,22173485.290000003,85792.03000000001,22259277.320000004
152814,2,0,2,694690.3400000001,0.0,694690.3400000001
38129,0,2,2,0.0,6556.64,6556.64
21745,162,183,323,11838212.427738998,6159198.66,17997411.087739
251123,6,1,6,176353.49,49625.17,225978.65999999997
38132,20,6,24,1174738.64,1103815.82,2278554.46
5365,94,70,153,6179258.66,3291880.08,9471138.74
333046,0,2,2,0.0,111.7,111.7
38135,0,1,1,0.0,1891.44,1891.44
21749,153,219,352,302032238.09999996,6494093.9,308526331.99999994
316665,0,1,1,0.0,38318.71,38318.71
316667,0,2,2,0.0,306619.08,306619.08
333055,0,1,1,0.0,5027.65,5027.65
316671,1,1,1,1366.85,1366.85,2733.7
38150,1,1,1,10041.48,10041.48,20082.96
316679,0,2,2,0.0,63104.94,63104.94
38157,1,1,1,16619.39,16619.39,33238.78
38159,0,1,1,0.0,1223.26,1223.26
316689,0,1,1,0.0,863967.1,863967.1
5394,101,98,190,14297696.560003998,2519672.22,16817368.780004
38171,0,1,1,0.0,242.46,242.46
333084,0,1,1,0.0,16456.57,16456.57
316699,0,1,1,0.0,55552.31,55552.31
316707,1,1,1,784543.71,784543.71,1569087.42
316714,0,1,1,0.0,6746.44,6746.44
316716,0,2,2,0.0,44114.67,44114.67
316717,0,2,2,0.0,55948.81,55948.81
333103,0,1,1,0.0,579.24,579.24
5425,76,68,137,1367310.7,1936430.5199999998,3303741.2199999997
21813,58,24,74,2447643.0799999996,408850.61,2856493.6899999995
316727,1,1,1,1241055.48,1241055.48,2482110.96
316730,0,1,1,0.0,6160.44,6160.44
316733,0,1,1,0.0,74399.36,74399.36
333119,0,1,1,0.0,3878.6,3878.6
38208,1,1,1,16913.96,16913.96,33827.92
38210,0,1,1,0.0,1230.88,1230.88
251202,6,1,6,140517415.53000003,532691.52,141050107.05000004
218438,62,24,78,16783006.019999996,5375153.049999999,22158159.069999993
136519,13,8,19,186702.17000000004,1728.9599999999998,188431.13000000003
333128,0,1,1,0.0,616.34,616.34
21831,156,180,314,44669097.41,3250911.7,47920009.11
38218,0,2,2,0.0,2501.76,2501.76
316744,0,1,1,0.0,38697.18,38697.18
38222,0,2,2,0.0,223.69,223.69
333139,0,1,1,0.0,178.23,178.23
38227,0,1,1,0.0,532.24,532.24
316755,1,1,1,83534.34,83534.34,167068.68
316756,0,2,2,0.0,17965.36,17965.36
5464,94,81,163,11759908.570000002,13109895.729999999,24869804.3
5466,93,66,149,6171794.919999998,4172600.8300000005,10344395.749999998
316763,0,1,1,0.0,33180.85,33180.85
38237,0,1,1,0.0,293.47,293.47
38238,0,1,1,0.0,161.36,161.36
38240,0,1,1,0.0,88310.74,88310.74
333154,1,1,1,5116.88,5116.88,10233.76
316771,1,1,1,11128.1,11128.1,22256.2
349539,1,1,1,10750.08,10750.08,21500.16
333157,0,1,1,0.0,226.48,226.48
38246,0,2,2,0.0,3719.29,3719.29
333159,0,1,1,0.0,372.38,372.38
218472,65,30,91,5290827.79,631301.6699999999,5922129.46
38252,0,1,1,0.0,520.43,520.43
54642,36,15,47,48.71388300000001,40.026447000000005,88.74033000000001
333171,0,1,1,0.0,3285.95,3285.95
316794,1,1,1,752869.57,752869.57,1505739.14
21884,83,61,132,6807161.380000001,16473219.240000002,23280380.620000005
251264,4,1,5,10509.4,20.02,10529.42
38273,1,1,1,1201.52,1201.52,2403.04
120193,32,20,42,2981407.12,1422101.5699999998,4403508.6899999995
316804,0,1,1,0.0,683573.45,683573.45
218502,29,13,42,148906452.70000002,33613687.69,182520140.39000002
38279,0,1,1,0.0,235.39,235.39
316807,0,1,1,0.0,20511.11,20511.11
333202,0,1,1,0.0,1583.32,1583.32
152980,3,1,3,19715.280000000002,10.65,19725.930000000004
38294,0,1,1,0.0,1502.91,1502.91
38295,1,1,1,14395.83,14395.83,28791.66
21918,126,148,253,7687828.180000002,9343176.84,17031005.020000003
316830,0,1,1,0.0,9290.24,9290.24
316833,0,1,1,0.0,46083.6,46083.6
21922,44,17,54,99214912.47000003,53722270.56,152937183.03000003
316836,0,2,2,0.0,20765.89,20765.89
38309,1,1,1,5894.46,5894.46,11788.92
38310,0,1,1,0.0,1068.51,1068.51
54698,1,0,1,21236.23,0.0,21236.23
38315,19,3,21,197226.44999999998,1011.0699999999999,198237.52
333230,0,2,2,0.0,136918.46,136918.46
38320,1,1,1,2448.81,2448.81,4897.62
316850,0,1,1,0.0,28049.56,28049.56
21940,197,226,397,119372939.91,83552871.720031,202925811.630031
38327,0,1,1,0.0,3788.84,3788.84
38329,0,1,1,0.0,307.32,307.32
38332,0,3,3,0.0,627.18,627.18
54717,2,0,2,540.0,0.0,540.0
316863,0,1,1,0.0,0.01,0.01
38340,0,1,1,0.0,15937.29,15937.29
316869,0,1,1,0.0,46793.71,46793.71
333254,0,1,1,0.0,0.23,0.23
153032,2,0,2,979.58,0.0,979.58
136651,19,7,24,370698.12,7089.88,377788.0
333260,0,1,1,0.0,2912.32,2912.32
316876,0,1,1,0.0,17243.38,17243.38
38357,0,1,1,0.0,223.62,223.62
38359,1,1,1,2262.0,2262.0,4524.0
316892,0,1,1,0.0,13368.44,13368.44
316895,0,2,2,0.0,8111.0,8111.0
349663,1,1,1,72664.08,72664.08,145328.16
38369,0,1,1,0.0,1489.0,1489.0
120292,121,145,251,6367322.409999999,10438277.18,16805599.59
333285,1,2,2,524235.83,962209.66,1486445.49
333286,0,3,3,0.0,7571.790000000001,7571.790000000001
316900,0,1,1,0.0,26046.36,26046.36
316902,0,1,1,0.0,131655.05,131655.05
251369,2,0,2,832.67,0.0,832.67
316906,0,1,1,0.0,0.02,0.02
38387,0,1,1,0.0,2.59,2.59
316917,0,1,1,0.0,7547.12,7547.12
5627,137,156,267,215263024.61,35850405.83440299,251113430.444403
38396,0,1,1,0.0,88.77,88.77
316923,0,1,1,0.0,0.02,0.02
333315,0,1,1,0.0,6022.11,6022.11
251395,2,0,2,4780.76,0.0,4780.76
316937,2,2,2,5038.2,5038.2,10076.4
218638,33,19,51,8254784.79,79999353.08999999,88254137.88
333327,0,1,1,0.0,114350.48,114350.48
38416,0,1,1,0.0,62.89,62.89
316943,0,1,1,0.0,409.45,409.45
38420,0,1,1,0.0,0.01,0.01
38421,0,2,2,0.0,112.56,112.56
316951,1,1,1,4031092.03,4031092.03,8062184.06
136731,21,7,23,90202.04999999999,40485.71000000001,130687.76
316958,0,2,2,0.0,90494.84000000001,90494.84000000001
316959,1,1,1,283482.42,283482.42,566964.84
333345,0,1,1,0.0,33.33,33.33
316962,0,1,1,0.0,3210.39,3210.39
38437,24,8,28,121321.9,16015.33,137337.22999999998
333352,1,1,1,35394.52,35394.52,70789.04
218665,32,12,40,3153369202.9299994,2971702544.17,6125071747.099999
333354,0,1,1,0.0,199532.66,199532.66
38443,0,2,2,0.0,5255.59,5255.59
349740,0,1,1,0.0,179.02,179.02
316973,0,1,1,0.0,4447.33,4447.33
22062,33,19,49,15975424.739999998,1136527.7,17111952.439999998
333362,0,1,1,0.0,800.17,800.17
38450,1,1,1,35264.79,35264.79,70529.58
38452,0,1,1,0.0,140.28,140.28
38454,0,1,1,0.0,1555.96,1555.96
316993,0,1,1,0.0,16521.19,16521.19
316994,0,1,1,0.0,39091.94,39091.94
333383,0,1,1,0.0,56.55,56.55
349768,1,1,1,20238.67,20238.67,40477.34
317000,0,1,1,0.0,38324.74,38324.74
333386,0,1,1,0.0,199.13,199.13
22091,68,43,104,18151741.43,5910034.13,24061775.56
38478,158,155,301,5174768.72,17325946.68,22500715.4
235086,8,2,8,81095293.21,1186231.58,82281524.78999999
317010,0,1,1,0.0,1948.58,1948.58
38484,0,1,1,0.0,311.79,311.79
317013,0,1,1,0.0,207.17,207.17
38486,21,11,28,335225.21,87430.95,422656.16000000003
317014,0,1,1,0.0,124.81,124.81
38491,0,1,1,0.0,0.02,0.02
54879,28,14,37,238.259625,12.654030000000002,250.913655
251487,4,1,5,1090478.25,23.32,1090501.57
317026,0,1,1,0.0,35906.45,35906.45
136804,15,3,15,1855840.47,67993.35,1923833.82
136808,8,4,12,5466655.040000001,67728.54000000001,5534383.580000001
38505,1,2,2,894.12,7373.91,8268.03
38506,0,1,1,0.0,768.14,768.14
317035,1,1,1,1399406.15,1399406.15,2798812.3
38512,0,1,1,0.0,180892.06,180892.06
333430,0,1,1,0.0,534.79,534.79
136823,10,4,14,1097197.87,104552.35999999999,1201750.23
38519,0,1,1,0.0,402.63,402.63
120438,39,15,45,13209585.36,1354140.9999999995,14563726.36
38522,0,1,1,0.0,100.35,100.35
333436,0,1,1,0.0,225.62,225.62
317053,0,1,1,0.0,1991.39,1991.39
38527,0,1,1,0.0,49.65,49.65
218755,42,19,57,5514250.9399999995,26114.620000000003,5540365.56
317061,0,1,1,0.0,359.19,359.19
333451,0,1,1,0.0,12981.39,12981.39
22155,59,48,99,2067120.31,8711121.840000002,10778242.150000002
38546,0,2,2,0.0,317.25,317.25
317074,0,1,1,0.0,864.03,864.03
22164,144,180,302,83830022.18,20653625.129999995,104483647.31
38549,0,1,1,0.0,338.21,338.21
317079,0,1,1,0.0,5683.7,5683.7
317082,0,1,1,0.0,533.6,533.6
333470,0,1,1,0.0,11548.54,11548.54
38559,0,1,1,0.0,136.44,136.44
218783,34,19,45,189075784.54,2216887.54,191292672.07999998
38563,0,1,1,0.0,243.51,243.51
333476,0,1,1,0.0,4915.51,4915.51
317092,0,1,1,0.0,11050.97,11050.97
38571,1,1,1,1094.42,1094.42,2188.84
317102,1,1,1,34601.36,34601.36,69202.72
317103,0,1,1,0.0,19560.3,19560.3
317104,1,1,1,213248.91,213248.91,426497.82
333492,0,1,1,0.0,441.12,441.12
38581,0,1,1,0.0,158.16,158.16
38583,0,1,1,0.0,0.01,0.01
38585,1,1,1,4412.5,4412.5,8825.0
22205,136,168,287,65389277.089999996,47520709.720000006,112909986.81
120511,52,23,72,309462.26999999996,1906454.5799999998,2215916.8499999996
317121,0,1,1,0.0,0.03,0.03
317122,1,2,2,135.34,60601.590000000004,60736.93
317126,0,1,1,0.0,0.08,0.08
120519,58,25,75,1657855.6700000002,347105.25,2004960.9200000002
153287,2,0,2,1515.31,0.0,1515.31
317130,0,1,1,0.0,1959.41,1959.41
5836,92,79,160,24404326.534646,3266876.5,27671203.034646
38604,0,1,1,0.0,487.96,487.96
38609,0,1,1,0.0,455.85,455.85
317137,0,1,1,0.0,30374.71,30374.71
333523,0,1,1,0.0,90.15,90.15
235226,11,3,12,655863.3400000001,86158.12999999999,742021.4700000001
38624,0,1,1,0.0,51.85,51.85
38626,0,1,1,0.0,266.43,266.43
38628,0,1,1,0.0,160.46,160.46
333543,0,1,1,0.0,326.8,326.8
38633,0,1,1,0.0,149.85,149.85
235244,7,3,10,482251.2200000001,127732.64,609983.8600000001
333554,0,1,1,0.0,10738.04,10738.04
317171,0,1,1,0.0,18806.19,18806.19
333556,1,1,1,28014.58,28014.58,56029.16
333557,0,1,1,0.0,1239.05,1239.05
38646,1,1,1,1313.0,1313.0,2626.0
317174,0,1,1,0.0,607.4,607.4
317181,0,2,2,0.0,765130.88,765130.88
317182,0,1,1,0.0,106531.71,106531.71
317183,0,1,1,0.0,6173.06,6173.06
38660,0,1,1,0.0,379.45,379.45
218885,67,30,90,400270.7600000001,1677839.37,2078110.1300000004
333576,1,1,1,952.96,952.96,1905.92
136973,22,3,24,2697991.39,105904.74,2803896.1300000004
218897,37,12,45,895967.03,5620.18,901587.2100000001
38680,0,1,1,0.0,448.42,448.42
333594,0,1,1,0.0,4284.27,4284.27
317211,1,1,1,101526.56,101526.56,203053.12
